Country,Code,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
World,WORL,2206.690829,2382.046176,2526.687327,2473.373964,2536.892888,2422.25256,2684.786146,2777.042758,2756.562392,2703.188545,2807.171174,2914.008533,2942.790633,3064.923181,3184.516899,3316.753148,3461.741169,3654.178703,3749.381715,3964.523069,4134.686706,4261.307787,4311.927159,4532.007774,4721.984594,4561.227063,4426.421477,4694.157203,4835.524743,4883.910187,4946.62713,18721.548341673,18347.184523409,18300.478307737,18488.808096408,19615.459160926,20040.939916649,20523.716291316,21172.56186239,21849.083997544,22168.706263333,22150.03310801,21972.335125894,21770.690189366,21897.947122353,22068.814015168,22558.180448477,23050.12028821,23118.326478182,23164.180974642,23507.943279897,24265.696425239,24477.790701069,25021.133578288,26165.244736142,27610.058730121,28700.966697098,29648.277301506,30093.297515746,30804.703883283,30627.972935959,32530.898504749,33637.796914779,34423.239835164,34851.810212138,34901.974247871,34836.313292868,34647.492150033,35055.480948823,35663.174720272,35933.767186905,33927.610927625,35495.714084625,36229.097985332,37079.181237323
Australia and New Zealand,WP11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.832970193,239.881183884,248.36833331,237.903302955,248.359306935,262.059552753,264.309035572,282.360202281,287.773256821,306.926807703,295.764591485,294.44403777,302.694192089,306.070515704,311.886628516,319.996177791,337.078609105,346.869212352,361.14643845,370.952389492,373.594839842,379.749587894,389.965959315,388.475278556,400.494461743,407.325857147,412.760063923,421.953857982,422.508428148,431.26808825,426.975582017,424.539193541,429.857362033,422.148721906,414.594793486,419.768999414,432.198666243,435.63304589,441.405514612,448.972646216,411.523191055,418.324775762,432.596862706,428.158947234
IEO - Africa,WP12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.613236808,474.631535071,516.511509601,545.652761355,574.744319704,590.401528824,606.464526258,632.087357894,647.129697053,660.032934643,685.075364963,689.970137986,697.034125036,708.223800366,719.140367135,748.709839452,770.574713414,785.525411461,805.113124319,805.514136741,824.869628648,845.014824545,875.70814108,915.266299806,936.629878328,988.156113107,1011.244271971,1003.764718859,1020.898065493,1055.361389851,1098.700847276,1139.118393747,1178.514626293,1233.812944037,1265.00457718,1280.411927213,1287.023321218,1319.541040079,1327.440727171,1355.489146922,1267.347244063,1307.268108067,1353.11446623,1370.540303579
Brazil,WP13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.731100826,178.096623767,174.065355486,166.134085081,181.00356415,194.906575648,215.790895603,222.947276004,223.394276154,231.995595162,243.069804424,251.544042026,243.906254218,265.128557628,279.392176316,299.819187827,316.633890261,333.150113347,329.492351347,341.813329688,326.632456149,331.635044954,328.257054614,322.710828384,337.988532755,342.001465182,349.282669137,362.983462641,383.629281149,355.535677219,409.648966863,431.174655173,462.028577038,491.320111606,509.822374377,500.437378452,466.802668561,475.528895334,453.443272227,405.781801762,388.588327583,438.988060195,436.193760114,437.769177567
Canada,WP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.707820181,403.721809495,390.433426247,374.68618781,413.573285658,413.664026708,406.774332301,422.568099712,455.294185918,468.858740583,438.868700408,427.27114368,445.393583919,446.734217884,457.325459521,465.238364571,480.013989176,492.838293939,497.657623632,518.386273808,515.349903886,534.835600509,541.606593733,560.578927573,567.903156987,575.125891298,579.473779222,575.960885201,552.204414949,536.771767403,565.384849198,567.701682217,574.676632127,584.738158364,589.632049166,592.141987123,574.066556102,601.581361616,615.450125804,607.586690711,542.417667613,557.14584228,574.470900912,585.853063509
China,WP15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.69638631,1587.190303195,1671.101704097,1785.801618532,1948.070593329,2066.962675133,2139.77531038,2259.80811238,2405.653731514,2413.191859479,2417.241264382,2460.412875579,2541.080384708,2730.930852358,2916.39147434,3140.322857361,3240.418927252,3143.568283036,3132.091526409,3248.272869507,3482.708683778,3615.319298673,3857.315271143,4469.340962115,5397.860863322,6120.077564126,6750.666894778,7057.568452367,7505.110562847,8204.136739711,9003.659583588,9892.523226965,10478.960468891,10732.002366681,10654.275247466,10427.086484114,10261.596587956,10408.110845302,10601.870440226,10983.970364491,11046.935753256,11442.165161842,11484.33455696,12195.65713298
India,WP16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.953800671,304.672951928,319.908100497,336.873102914,366.704573034,388.481319315,416.513127366,446.214649531,484.60134589,510.621149205,541.339314359,570.714326548,604.997766092,630.635556191,670.382645382,720.744285528,755.557650006,792.175115825,810.223561783,851.769493733,885.967736544,907.709669776,953.846659257,971.463072469,1069.898627246,1118.583113079,1208.587716349,1313.504723231,1405.331569847,1546.549130524,1647.607765382,1701.423608672,1820.425034801,1866.768589555,2020.859393147,2144.966958357,2211.615896294,2243.062439462,2383.31872251,2457.665054569,2328.126359252,2383.20946847,2578.669533438,2820.659914465
Japan,WP17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.788589858,848.791614132,755.673423716,782.62696084,957.993363928,936.697585833,929.029303756,935.098206222,1009.216327255,1041.670297246,1109.036303519,1125.659049338,1133.122611693,1129.993734365,1185.446768382,1197.860425534,1216.898233945,1220.471845357,1185.953843791,1225.236408745,1232.962057226,1225.821486122,1232.071399986,1271.489373888,1264.472802739,1279.059074834,1265.972009315,1276.600388221,1236.243426574,1144.851365757,1197.157441095,1226.315034857,1301.128180416,1296.959118977,1259.839760477,1215.165346308,1204.356491299,1184.764729766,1158.565860946,1119.521978232,1052.178122826,1041.346927118,1014.550969013,960.229731035
Mexico,WP18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.367648321,214.887704612,216.346890192,215.926684959,252.252371723,264.200099279,262.87815057,270.681215729,269.136167106,285.384653254,280.414524764,298.953692567,300.872750701,315.330202444,342.250193577,324.115580122,333.226476088,347.698559555,372.83769953,364.538980386,382.060425339,382.420200158,383.298086123,399.964402156,416.208869065,431.447031417,449.527944676,457.102704696,455.303565671,454.626255021,456.656860627,470.490460004,466.446144925,469.628323129,451.261271769,464.617082642,466.882774508,471.528720064,454.011903072,473.502271425,411.607978399,416.504932301,439.39138527,441.049151489
IEO - Middle East,WP19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.916935083,387.916801927,405.058042005,457.409617382,493.266953861,540.401241756,585.862213929,619.664550947,650.946392922,686.7298019,693.620257518,701.351522521,764.009018247,798.350801661,841.37847742,853.359906273,878.035890743,956.512875572,987.250181724,1024.571368042,1080.987250948,1116.991882486,1174.789676456,1238.415216447,1329.356796065,1421.994539574,1463.069618221,1420.067567383,1600.84934556,1694.845630677,1786.56470574,1869.999177453,1971.62932065,2006.583889551,2059.734707274,2098.065093056,2050.651141395,2076.591920984,2099.779755325,2179.781158032,2104.682391934,2194.508224401,2334.42305347,2439.192705835
Western Europe,WP21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4680.547665545,4423.788583006,4443.751307582,4380.407291706,4560.218391026,4668.969043156,4772.776586255,4816.268506031,4772.076850167,4780.430551439,4675.668201455,4475.97741712,4458.338065441,4375.864387934,4339.380413649,4429.102853146,4549.225357128,4478.075306563,4483.006503345,4410.061348245,4474.138493516,4522.887815652,4513.123509999,4608.312272779,4643.605738631,4656.53594042,4743.681015531,4704.343493075,4649.677406172,4346.402826968,4457.673171658,4354.117451043,4311.743363102,4233.846274171,4069.309766839,4135.988005091,4143.894247559,4236.650241326,4166.239704772,4037.917466874,3563.613201461,3788.867045528,3773.205467857,3573.199624955
Other Americas,WP22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.453047485,406.130667157,406.917139161,397.207003633,405.951521213,400.382420622,432.376724209,436.042828703,445.072191744,457.459736339,456.758135296,456.366669492,472.026369031,489.556145775,507.620371207,529.472862831,544.242257618,571.738529188,596.149548856,593.274213007,616.888116991,637.585478893,629.27424124,648.907453532,677.889400634,691.321678127,728.426531441,702.285152822,747.880685658,739.717856372,785.082763719,804.007374396,838.616006267,838.364826957,850.835977535,879.521615889,876.79175612,835.432656862,830.109517248,822.454142354,681.579176988,763.577145522,795.14350487,788.767323566
Other Asia-Pacific,WP23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.130455837,476.68255416,495.982152035,517.846389559,546.018106946,549.129905299,587.58033877,623.319041429,685.872344217,721.252523589,767.902358407,811.340085104,858.001891159,938.275453497,1001.210479647,1081.885679904,1172.900216278,1220.738603848,1222.111917566,1297.583486048,1339.731305533,1347.782435403,1432.932142368,1491.713886439,1572.364070584,1660.52354939,1711.435471521,1721.048229353,1809.792987338,1859.816019771,1988.077240666,2011.965435626,2058.167038246,2091.254252883,2168.000717509,2254.892585492,2346.616365476,2467.458913636,2587.341397835,2698.826331491,2515.935989537,2586.323707529,2828.678975787,3029.589243212
Eastern Europe and Eurasia,WP24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3658.580167052,3617.855865309,3702.427276877,3752.530896264,3885.129571675,3981.400265418,4097.791166159,4222.281826455,4281.479113171,4276.425375645,4243.627010624,4129.804190319,1343.125673184,1216.569548371,1031.756357408,962.909504815,884.055198757,859.80967774,834.514555301,809.863191496,835.080917421,836.108970422,865.708414862,920.401374273,920.495806323,926.695400476,887.927552475,906.719029276,953.001522656,792.64748317,840.796347342,919.747611694,911.456566547,885.797446928,846.1161674,808.819519009,797.163023893,781.766066391,801.009891466,772.791854548,754.278246455,753.327175706,731.202550882,724.426956528
Russia,WP25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206.984323324,2028.935993717,1840.4068117,1768.539364985,1630.789539111,1533.455661051,1518.144419773,1516.718673417,1540.33430484,1535.638066077,1542.950629827,1578.930945402,1583.795963199,1570.506804534,1644.689839998,1616.219690094,1689.705178732,1505.588572589,1661.036739444,1733.554377433,1741.540316807,1692.56822549,1686.124243111,1690.150381741,1675.853850278,1698.359822406,1762.740180156,1770.186245894,1652.731797713,1857.57604851,1885.479149146,1844.490194717
South Korea and other OECD Asia,WP26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.900835503,146.252558766,149.455273931,153.810665418,169.265318744,177.874128905,190.070297188,207.604361072,233.155286612,243.093048146,263.672685406,287.721920844,310.348614524,335.311776458,362.803286968,391.688089337,422.328393328,446.245055348,391.625249816,428.997742542,465.659597578,480.366829505,480.109291285,492.706133323,497.2120715,504.464126387,512.035957948,537.477761545,549.293159489,556.026427676,612.059829134,636.267933958,641.572254021,647.000200903,642.534730135,662.079624967,682.934608131,687.941071705,702.565235902,652.327442384,620.81862949,640.671022394,627.169226677,644.231456652
United States,WP27,2206.690829,2382.046176,2526.687327,2473.373964,2536.892888,2422.25256,2684.786146,2777.042758,2756.562392,2703.188545,2807.171174,2914.008533,2942.790633,3064.923181,3184.516899,3316.753148,3461.741169,3654.178703,3749.381715,3964.523069,4134.686706,4261.307787,4311.927159,4532.007774,4721.984594,4561.227063,4426.421477,4694.157203,4835.524743,4883.910187,4946.62713,4756.327682,4636.683767,4404.478373,4383.991528,4612.907919,4605.409548,4615.724283,4775.615628,4998.282831,5084.633189,5037.974591,4990.804015,5088.754566,5182.035578,5262.042104,5324.415469,5518.140946,5589.453934,5636.862429,5700.389375,5888.730707,5777.92351,5820.176507,5886.568309,5993.881691,6007.148548,5929.495965,6015.697399,5823.274283,5403.827705,5593.815811,5454.851298,5236.477943,5359.016761,5414.028471,5262.200304,5169.044195,5131.529178,5277.882471,5146.992591,4585.24685,4905.910439,4940.473622,4795.36631
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0929,0.09943,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.165868499,0.2,0.2,0.269883745,0.273011717,0.274332683,0.268907278,0.273638557,0.312970679,0.330522907,0.333221096,0.324490111,0.356,0.3,0.303,0.31,0.335
Kosovo,XKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.133280638,8.033703721,8.10137204,8.025690361,8.159288769,7.85568927,7.017406546,8.092331583,8.547435508,7.59336425,7.7258036,8.422591628,8.534286401,8.84772619,8.807908512,7.443865976
Yemen,YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43422,6.6,7.7,7,8.9,9.9,10,9.9,10,11,11,12,12,10,9.9,11,11,11,11,12,13,14,15,17,17.00006004,17.000242762,19.000142797,18.600004923,23.115277092,20.948010277,24.339585376,20.318221681,17.044172859,23.975684299,22.354079518,11.979031441,9.687529038,9.043446352,8.292505229,9.080939587,7.852612405,7.557680405,8.138757108,8.193436141
Former Yugoslavia,YUG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.695960638,164.555254704,169.202031944,177.082475323,200.910607477,212.089987422,207.485403494,213.406167678,216.149223957,219.353981051,219.773057126,195.845830042,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.641019322,247.083862949,265.269973955,274.581493064,292.656674278,298.243596279,299.522842349,313.647302281,314.922336438,315.86279132,329.498834011,327.700371501,328.635756002,336.643279325,341.703525003,361.188096731,374.20912463,385.716104931,395.452949901,384.560470653,392.987570347,390.761078729,405.352268482,428.674111828,432.667561486,445.544501704,455.64921471,459.146784697,466.814495853,463.139282464,479.429093175,464.719603253,471.966322982,479.235680657,471.382733492,473.991004339,470.959689242,474.367142623,456.364576372,483.35630604,464.369812671,432.430593216,442.639395848,446.703658085
Zambia,ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62725204,3.130211794,3.231777522,3.099228588,2.860020567,2.781549986,2.999671558,2.914289542,3.155368796,3.078388715,2.851893076,2.560432712,2.892327313,2.501735649,2.459723728,1.938126953,2.128561776,2.195023651,2.268921274,1.984588257,1.895350946,2.107556418,2.112515862,2.232964484,2.245567354,2.423983363,2.33561666,2.234365202,2.467234443,2.364738092,2.294449236,2.446639655,2.930656509,3.170716329,3.611288509,3.940613316,4.228833733,5.687526839,7.09628982,6.342940733,6.924306427,7.224431808,6.699973626,9.87721946
Zimbabwe,ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.673434383,7.531253431,7.332897573,7.584832144,7.783562489,9.060527367,10.726554045,13.695975939,13.276795298,13.924061812,14.547326119,14.733118064,13.8821564,14.415796728,13.65460507,13.287523764,13.044714417,12.316714944,12.589730976,14.179259155,13.28504708,12.563814135,11.999702995,10.743017233,9.319648541,10.180761319,9.526334794,9.373008254,7.282826577,7.395101269,8.522609295,9.921276072,10.923623604,11.587550012,11.298274885,11.82044929,10.411847909,8.992425807,10.290168687,9.511751761,7.687652122,8.108754763,14.380703728,12.578125349
